Category,MeetID,MeetCountry,MeetState,MeetTown,MeetName,Name,Age,Sex,LiftKg,MeetYear
Best Bench,6446,USA,IA,Dubuque,UPA Iron Battle on the Mississippi,Lane Albertsen,15.0,M,125.0,2016
Best Bench,5610,USA,IA,Windsor Heights,Nutri-Sport Fullpower Meet,Benji Cruthfield,,M,111.13,2014
Best Bench,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Kaley Cedeno,24.0,F,77.5,2017
Best Bench,5610,USA,IA,Windsor Heights,Nutri-Sport Fullpower Meet,Kieran Judge,,M,142.88,2014
Best Bench,6476,USA,IA,Dubuque,Iron Battle on the Mississippi,Eddie Angstrom,76.0,M,127.5,2017
Best Bench,6406,USA,IA,Dubuque,Power Weekend,Deanna Cassata,45.0,F,80.0,2015
Best Bench,6438,USA,IA,Dubuque,UPA Powerlifting Nationals,Alyssa Klein,43.0,F,125.0,2016
Best Bench,6453,USA,IA,Dubuque,UPA Power Weekend,Larry Soderberg,66.0,M,172.5,2016
Best Bench,5610,USA,IA,Windsor Heights,Nutri-Sport Fullpower Meet,Jim Grandick,,M,324.32,2014
Best Bench,6483,USA,IA,Dubuque,Power Weekend,Ed Blair,22.0,M,207.5,2017
Best Deadlift,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Tom Fahy,50.0,M,320.0,2015
Best Deadlift,6716,USA,IA,,Quad Cities Summer Blastoff,Sara Refer,30.5,F,187.5,2017
Best Deadlift,6453,USA,IA,Dubuque,UPA Power Weekend,Brian Budzinski,45.0,M,285.0,2016
Best Deadlift,6446,USA,IA,Dubuque,UPA Iron Battle on the Mississippi,Bob Weber,48.0,M,292.5,2016
Best Deadlift,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Taylor Boelter,15.0,M,200.0,2017
Best Deadlift,6408,USA,IA,,Raw Midwest Powerlifting Championship,Travis McKinney,19.0,M,305.0,2015
Best Deadlift,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Crystal Tate,28.0,F,245.0,2015
Best Deadlift,1576,USA,IA,,2016 Iowa state,Leonard Willison,,M,220.0,2016
Best Bench,6453,USA,IA,Dubuque,UPA Power Weekend,Mark Hauschildt,39.0,M,245.0,2016
Best Bench,6446,USA,IA,Dubuque,UPA Iron Battle on the Mississippi,Tisha Timan,39.0,F,61.0,2016
Best Bench,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Taylor Boelter,15.0,M,92.5,2017
Best Bench,6708,USA,IA,,Iowa Open,Beau Moore,,M,238.1,2015
Best Deadlift,6476,USA,IA,Dubuque,Iron Battle on the Mississippi,Sean Maly,31.0,M,245.0,2017
Best Deadlift,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Troy Anderson,46.0,M,240.0,2015
Best Deadlift,6483,USA,IA,Dubuque,Power Weekend,Fred Clary,50.0,M,195.0,2017
Best Deadlift,95,USA,IA,,Armed Forces Show and Iowa and Nebraska State Championships,Eloy Avalos,29.0,M,282.5,2017
Best Deadlift,6483,USA,IA,Dubuque,Power Weekend,Dallas McManus,17.0,M,230.0,2017
Best Deadlift,5610,USA,IA,Windsor Heights,Nutri-Sport Fullpower Meet,Zach Henson,,M,292.57,2014
Best Deadlift,1576,USA,IA,,2016 Iowa state,Joel Beary,,M,227.5,2016
Best Deadlift,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Eric Lilliebridge,26.0,M,392.5,2017
Best Deadlift,6406,USA,IA,Dubuque,Power Weekend,Deanna Cassata,45.0,F,147.5,2015
Best Deadlift,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Kaley Cedeno,24.0,F,142.5,2017
Best Deadlift,6453,USA,IA,Dubuque,UPA Power Weekend,Bryan Beanland,36.0,M,310.0,2016
Best Deadlift,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,April Hoffart,40.0,F,182.5,2016
Best Deadlift,4886,USA,IA,Council Bluffs,Midwest Open,Amber Welchert,28.0,F,95.0,2017
Best Deadlift,6466,USA,IA,Dubuque,Powerlifting and Bench Press National Championship,Patrick Little,22.0,M,295.0,2017
Best Deadlift,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Kelly Berard,46.0,F,137.5,2015
Best Deadlift,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Curt Shaver,48.0,M,255.0,2017
Best Deadlift,6406,USA,IA,Dubuque,Power Weekend,Caden Hale,14.0,M,140.0,2015
Best Deadlift,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,David Danzig,57.0,M,212.5,2016
Best Deadlift,6712,USA,IA,,2017 Des Moines Metro Classic,Beau Moore,51.5,M,330.0,2017
Best Deadlift,6408,USA,IA,,Raw Midwest Powerlifting Championship,Eric Lilliebridge,24.0,M,402.5,2015
Best Deadlift,6406,USA,IA,Dubuque,Power Weekend,George Funk,18.0,M,230.0,2015
Best Deadlift,6483,USA,IA,Dubuque,Power Weekend,Carter Roberts,19.0,M,280.0,2017
Best Deadlift,5709,USA,IA,Des Moines,22nd St. Barbell,Dave Walker,,M,217.72,2016
Best Deadlift,6453,USA,IA,Dubuque,UPA Power Weekend,Jacey Tomhave,23.0,F,192.5,2016
Best Deadlift,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Kimberley Raber,47.0,F,170.0,2016
Best Deadlift,6708,USA,IA,,Iowa Open,Nick Weite,,M,383.3,2015
Best Deadlift,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Jerry Gunderson,37.0,M,247.5,2016
Best Deadlift,6406,USA,IA,Dubuque,Power Weekend,Jose Elias,20.0,M,310.0,2015
Best Deadlift,6406,USA,IA,Dubuque,Power Weekend,Karen Squiers,57.0,F,105.0,2015
Best Bench,6446,USA,IA,Dubuque,UPA Iron Battle on the Mississippi,Bob Weber,48.0,M,172.5,2016
Best Bench,6483,USA,IA,Dubuque,Power Weekend,Dallas McManus,17.0,M,127.5,2017
Best Bench,4886,USA,IA,Council Bluffs,Midwest Open,Chris Walter,45.0,M,212.5,2017
Best Squat,5709,USA,IA,Des Moines,22nd St. Barbell,Beau Moore,,M,330.22,2016
Best Squat,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Brittany Demmer,23.0,F,172.5,2016
Best Squat,6712,USA,IA,,2017 Des Moines Metro Classic,Beau Moore,51.5,M,330.0,2017
Best Squat,95,USA,IA,,Armed Forces Show and Iowa and Nebraska State Championships,Dustin Slepicka,30.0,M,387.5,2017
Best Bench,95,USA,IA,,Armed Forces Show and Iowa and Nebraska State Championships,Krystal Cary,32.0,F,92.5,2017
Best Bench,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Nicole Ordway,25.0,F,120.0,2016
Best Bench,1576,USA,IA,,2016 Iowa state,Joel Beary,,M,165.0,2016
Best Bench,5709,USA,IA,Des Moines,22nd St. Barbell,Eric Main,,M,138.35,2016
Best Bench,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Amy Simmer,44.0,F,165.0,2015
Best Bench,6483,USA,IA,Dubuque,Power Weekend,Belinda Clary,42.0,F,97.5,2017
Best Bench,4886,USA,IA,Council Bluffs,Midwest Open,Susan Gregory,59.0,F,52.5,2017
Best Bench,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Curt Shaver,48.0,M,167.5,2017
Best Bench,1542,USA,IA,,Iowa Regional,Beau Moore,,M,232.5,2015
Best Bench,6483,USA,IA,Dubuque,Power Weekend,Mark Hauschildt,40.0,M,240.0,2017
Best Deadlift,6406,USA,IA,Dubuque,Power Weekend,Larry Squiers,62.0,M,162.5,2015
Best Deadlift,5709,USA,IA,Des Moines,22nd St. Barbell,Bryce Oakes,,M,265.35,2016
Best Deadlift,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Alex Cuevas,18.0,F,165.0,2015
Best Deadlift,95,USA,IA,,Armed Forces Show and Iowa and Nebraska State Championships,Debbie Damminga,55.0,F,232.5,2017
Best Deadlift,1576,USA,IA,,2016 Iowa state,Josh Simm,,M,105.0,2016
Best Deadlift,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Mandy Lewis,34.0,F,152.5,2015
Best Deadlift,6446,USA,IA,Dubuque,UPA Iron Battle on the Mississippi,Evah Turner,33.0,F,137.5,2016
Best Deadlift,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Beth McBride,41.0,F,160.0,2015
Best Deadlift,4886,USA,IA,Council Bluffs,Midwest Open,Jeff Bieterman,60.0,M,142.5,2017
Best Deadlift,6483,USA,IA,Dubuque,Power Weekend,Lisa Johnson,50.0,F,112.5,2017
Best Deadlift,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Austin Barker,22.0,M,302.5,2016
Best Deadlift,8114,USA,IA,Des Moines,Iowa State Powerlifting Championships,Mandy Lewis,35.0,F,167.5,2016
Best Deadlift,95,USA,IA,,Armed Forces Show and Iowa and Nebraska State Championships,Nick Langer,27.0,M,287.5,2017
Best Deadlift,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Kaila Abrahams,14.0,F,117.5,2015
Best Deadlift,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Tristin Steckel,17.0,M,230.0,2015
Best Deadlift,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Douglas Moore,60.0,M,195.0,2015
Best Deadlift,6438,USA,IA,Dubuque,UPA Powerlifting Nationals,Vanessa Hearn,30.0,F,220.0,2016
Best Deadlift,5709,USA,IA,Des Moines,22nd St. Barbell,Les Keith,,M,192.78,2016
Best Deadlift,5610,USA,IA,Windsor Heights,Nutri-Sport Fullpower Meet,Zach Molstead,,M,233.6,2014
Best Deadlift,6453,USA,IA,Dubuque,UPA Power Weekend,Bryan Alm,42.0,M,340.0,2016
Best Deadlift,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Tisha Timan,39.0,F,122.5,2017
Best Deadlift,6483,USA,IA,Dubuque,Power Weekend,Matt Teske,39.0,M,260.0,2017
Best Deadlift,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Austin Barker,21.0,M,285.0,2015
Best Bench,6476,USA,IA,Dubuque,Iron Battle on the Mississippi,Curt Shaver,49.0,M,177.5,2017
Best Bench,6406,USA,IA,Dubuque,Power Weekend,Larry Soderberg,65.0,M,180.0,2015
Best Bench,95,USA,IA,,Armed Forces Show and Iowa and Nebraska State Championships,Bonnie Matthews,36.0,F,102.5,2017
Best Deadlift,95,USA,IA,,Armed Forces Show and Iowa and Nebraska State Championships,Bonnie Matthews,36.0,F,197.5,2017
Best Deadlift,6406,USA,IA,Dubuque,Power Weekend,Bianca Hernandez,19.0,F,120.0,2015
Best Deadlift,6476,USA,IA,Dubuque,Iron Battle on the Mississippi,Victoria Wittmer,39.0,F,150.0,2017
Best Deadlift,6483,USA,IA,Dubuque,Power Weekend,Alexis Williams,19.0,F,170.0,2017
Best Deadlift,8115,USA,IA,Des Moines,Iowa State Powerlifting Championships,Mandy Lewis,35.0,F,167.5,2016
Best Deadlift,4886,USA,IA,Council Bluffs,Midwest Open,Mechelle Keller-Curtin,59.0,F,82.5,2017
Best Deadlift,1535,USA,IA,,Iowa State,Wayne Hammes,,M,280.0,2015
Best Deadlift,6453,USA,IA,Dubuque,UPA Power Weekend,Larry Soderberg,66.0,M,202.5,2016
Best Deadlift,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Jacob Clark,19.0,M,237.5,2016
Best Deadlift,6466,USA,IA,Dubuque,Powerlifting and Bench Press National Championship,Colton Iwasaki,19.0,M,237.5,2017
Best Deadlift,6483,USA,IA,Dubuque,Power Weekend,Katie Jensen,35.0,F,187.5,2017
Best Deadlift,6406,USA,IA,Dubuque,Power Weekend,Jason Benter,39.0,M,300.0,2015
Best Deadlift,5709,USA,IA,Des Moines,22nd St. Barbell,Wayne Hammes,,M,281.23,2016
Best Deadlift,4886,USA,IA,Council Bluffs,Midwest Open,Dave Paladino,50.0,M,182.5,2017
Best Bench,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Matt Wenning,36.0,M,277.5,2016
Best Bench,1576,USA,IA,,2016 Iowa state,Mick Schluter,,M,192.5,2016
Best Bench,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Austin Barker,21.0,M,192.5,2015
Best Bench,1576,USA,IA,,2016 Iowa state,Alex Lovan,,M,92.5,2016
Best Bench,6476,USA,IA,Dubuque,Iron Battle on the Mississippi,Victoria Wittmer,39.0,F,75.0,2017
Best Bench,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,April Hoffart,40.0,F,65.0,2016
Best Bench,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Kaila Abrahams,14.0,F,47.5,2015
Best Bench,5709,USA,IA,Des Moines,22nd St. Barbell,Les Keith,,M,127.01,2016
Best Bench,95,USA,IA,,Armed Forces Show and Iowa and Nebraska State Championships,Cosette Neely,39.0,F,122.5,2017
Best Bench,6483,USA,IA,Dubuque,Power Weekend,Fred Clary,50.0,M,195.0,2017
Best Bench,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Gene May,75.0,M,117.5,2016
Best Deadlift,6476,USA,IA,Dubuque,Iron Battle on the Mississippi,Brittany Demmer,25.0,F,180.0,2017
Best Deadlift,6476,USA,IA,Dubuque,Iron Battle on the Mississippi,Curt Shaver,49.0,M,242.5,2017
Best Deadlift,5709,USA,IA,Des Moines,22nd St. Barbell,Brian Moreland,,M,229.06,2016
Best Deadlift,6466,USA,IA,Dubuque,Powerlifting and Bench Press National Championship,Brenna McCarthy,22.0,F,142.5,2017
Best Deadlift,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Gage Abrahams,37.0,M,282.5,2015
Best Deadlift,5709,USA,IA,Des Moines,22nd St. Barbell,Beau Moore,,M,317.51,2016
Best Deadlift,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Amy Simmer,44.0,F,185.0,2015
Best Deadlift,6438,USA,IA,Dubuque,UPA Powerlifting Nationals,Alyssa Klein,43.0,F,170.0,2016
Best Deadlift,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Amy Bohl,33.0,F,130.0,2016
Best Deadlift,6476,USA,IA,Dubuque,Iron Battle on the Mississippi,Leah Davis,35.0,F,227.5,2017
Best Deadlift,6466,USA,IA,Dubuque,Powerlifting and Bench Press National Championship,Michael Gilbertson,62.0,M,195.0,2017
Best Squat,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Tristin Steckel,17.0,M,172.5,2015
Best Squat,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Troy Anderson,46.0,M,260.0,2015
Best Squat,6406,USA,IA,Dubuque,Power Weekend,Eric Lilliebridge,25.0,M,470.01,2015
Best Squat,5610,USA,IA,Windsor Heights,Nutri-Sport Fullpower Meet,Lupe Carrazco,,M,408.23,2014
Best Squat,6408,USA,IA,,Raw Midwest Powerlifting Championship,Travis McKinney,19.0,M,280.0,2015
Best Bench,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Antonio Lama,20.0,M,140.0,2017
Best Bench,6408,USA,IA,,Raw Midwest Powerlifting Championship,WT Franklin,37.0,M,242.5,2015
Best Bench,5709,USA,IA,Des Moines,22nd St. Barbell,Beau Moore,,M,227.48,2016
Best Bench,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Drew Wiencek,18.0,M,127.5,2017
Best Bench,6476,USA,IA,Dubuque,Iron Battle on the Mississippi,Mitch Demmer,18.0,M,145.0,2017
Best Bench,6453,USA,IA,Dubuque,UPA Power Weekend,Bryan Alm,42.0,M,240.0,2016
Best Bench,4886,USA,IA,Council Bluffs,Midwest Open,Jeremey Meyer,38.0,M,200.0,2017
Best Bench,6483,USA,IA,Dubuque,Power Weekend,Jennifer Gaeding,23.0,F,85.0,2017
Best Bench,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Belinda LeClair,40.0,F,72.5,2015
Best Bench,6406,USA,IA,Dubuque,Power Weekend,Caden Hale,14.0,M,72.5,2015
Best Bench,4886,USA,IA,Council Bluffs,Midwest Open,Jeff Bieterman,60.0,M,77.5,2017
Best Squat,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Austin Barker,21.0,M,295.0,2015
Best Squat,1576,USA,IA,,2016 Iowa state,Alex Lovan,,M,102.5,2016
Best Bench,6483,USA,IA,Dubuque,Power Weekend,Lisa Johnson,50.0,F,65.0,2017
Best Bench,6446,USA,IA,Dubuque,UPA Iron Battle on the Mississippi,Joni Grant,60.0,F,37.5,2016
Best Bench,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Tim Grissel,42.0,M,165.0,2015
Best Bench,6453,USA,IA,Dubuque,UPA Power Weekend,Brian Budzinski,45.0,M,205.0,2016
Best Bench,6408,USA,IA,,Raw Midwest Powerlifting Championship,Brittany Demmer,22.0,F,75.0,2015
Best Squat,6446,USA,IA,Dubuque,UPA Iron Battle on the Mississippi,Morgan Irons,19.0,F,130.0,2016
Best Squat,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Kimberley Raber,47.0,F,192.5,2016
Best Squat,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Crystal Tate,28.0,F,237.5,2015
Best Squat,6483,USA,IA,Dubuque,Power Weekend,Dallas McManus,17.0,M,220.0,2017
Best Squat,6483,USA,IA,Dubuque,Power Weekend,Matt Teske,39.0,M,220.0,2017
Best Squat,6453,USA,IA,Dubuque,UPA Power Weekend,Bryan Beanland,36.0,M,312.5,2016
Best Bench,6476,USA,IA,Dubuque,Iron Battle on the Mississippi,Jeremy Grimm,36.0,M,157.5,2017
Best Bench,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Alex Cuevas,18.0,F,80.0,2015
Best Bench,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Dallas McManus,16.0,M,125.0,2017
Best Bench,6466,USA,IA,Dubuque,Powerlifting and Bench Press National Championship,Lonnie Dickinson,47.0,M,252.5,2017
Best Bench,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Sophia Woychik,19.0,F,102.5,2017
Best Bench,95,USA,IA,,Armed Forces Show and Iowa and Nebraska State Championships,Aaron Lister,31.0,M,220.0,2017
Best Bench,6483,USA,IA,Dubuque,Power Weekend,Elizabeth Roberts,28.0,F,70.0,2017
Best Bench,95,USA,IA,,Armed Forces Show and Iowa and Nebraska State Championships,Greg Denny,34.0,M,272.5,2017
Best Bench,5709,USA,IA,Des Moines,22nd St. Barbell,Jeremy Smith,,M,167.83,2016
Best Bench,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Katie Morio,38.0,F,55.0,2017
Best Bench,1576,USA,IA,,2016 Iowa state,Phil Poppino,,M,145.0,2016
Best Bench,6408,USA,IA,,Raw Midwest Powerlifting Championship,Todd Curtis,51.0,M,115.0,2015
Best Bench,6453,USA,IA,Dubuque,UPA Power Weekend,Richard Hanson,27.0,M,182.5,2016
Best Bench,5610,USA,IA,Windsor Heights,Nutri-Sport Fullpower Meet,Danny Thurman,,M,301.64,2014
Best Bench,6712,USA,IA,,2017 Des Moines Metro Classic,Beau Moore,51.5,M,237.5,2017
Best Bench,6707,USA,IA,,Best of the Midwest,Wayne Hammes,,M,190.0,2014
Best Bench,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Phil Poppino,79.0,M,145.0,2015
Best Bench,6438,USA,IA,Dubuque,UPA Powerlifting Nationals,Nicole Ordway,25.0,F,120.0,2016
Best Bench,6453,USA,IA,Dubuque,UPA Power Weekend,Caleb Winey,17.0,M,137.5,2016
Best Bench,6408,USA,IA,,Raw Midwest Powerlifting Championship,Travis McKinney,19.0,M,165.0,2015
Best Bench,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,James Burdette,41.0,M,337.5,2015
Best Bench,6453,USA,IA,Dubuque,UPA Power Weekend,Gerald Lindas,80.0,M,105.0,2016
Best Bench,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Austin Barker,22.0,M,205.0,2016
Best Bench,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Kiersten Scurlock,23.0,F,80.0,2016
Best Bench,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Kimberley Raber,46.0,F,97.5,2015
Best Bench,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Kimberley Raber,47.0,F,105.0,2016
Best Bench,6466,USA,IA,Dubuque,Powerlifting and Bench Press National Championship,Joel Lair,33.0,M,205.0,2017
Best Bench,6406,USA,IA,Dubuque,Power Weekend,Josh Stromer,13.0,M,80.0,2015
Best Squat,5709,USA,IA,Des Moines,22nd St. Barbell,Les Keith,,M,156.49,2016
Best Squat,4886,USA,IA,Council Bluffs,Midwest Open,Amber Welchert,28.0,F,80.0,2017
Best Bench,6466,USA,IA,Dubuque,Powerlifting and Bench Press National Championship,Dan Morjal,39.0,M,270.0,2017
Best Bench,6406,USA,IA,Dubuque,Power Weekend,Cassandra Pinto,21.0,F,80.0,2015
Best Bench,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Beau Moore,50.0,M,227.5,2015
Best Bench,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Tisha Timan,39.0,F,55.0,2017
Best Bench,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Anthony Carlquist,36.0,M,320.0,2015
Best Bench,4886,USA,IA,Council Bluffs,Midwest Open,Skyler Yoder,17.0,M,155.0,2017
Best Bench,6446,USA,IA,Dubuque,UPA Iron Battle on the Mississippi,Morgan Irons,19.0,F,70.0,2016
Best Bench,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Douglas Moore,60.0,M,117.5,2015
Best Bench,6406,USA,IA,Dubuque,Power Weekend,Amy Kurr,19.0,F,80.0,2015
Best Bench,6406,USA,IA,Dubuque,Power Weekend,Bianca Hernandez,19.0,F,62.5,2015
Best Bench,6453,USA,IA,Dubuque,UPA Power Weekend,Aaron Dailey,33.0,M,122.5,2016
Best Squat,1542,USA,IA,,Iowa Regional,Beau Moore,,M,325.0,2015
Best Squat,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Belinda LeClair,40.0,F,137.5,2015
Best Squat,6406,USA,IA,Dubuque,Power Weekend,Liz Rivera,21.0,F,157.5,2015
Best Squat,6446,USA,IA,Dubuque,UPA Iron Battle on the Mississippi,Dylan Hedgecock,19.0,M,250.0,2016
Best Squat,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Sophia Woychik,19.0,F,207.5,2017
Best Squat,95,USA,IA,,Armed Forces Show and Iowa and Nebraska State Championships,Eloy Avalos,29.0,M,322.5,2017
Best Squat,1576,USA,IA,,2016 Iowa state,Josh Simm,,M,105.0,2016
Best Squat,4886,USA,IA,Council Bluffs,Midwest Open,Dave Paladino,50.0,M,147.5,2017
Best Squat,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Brad Phillips,51.0,M,200.0,2016
Best Squat,6476,USA,IA,Dubuque,Iron Battle on the Mississippi,Leah Davis,35.0,F,245.0,2017
Best Squat,6483,USA,IA,Dubuque,Power Weekend,Fred Clary,50.0,M,342.5,2017
Best Squat,6453,USA,IA,Dubuque,UPA Power Weekend,Larry Squiers,63.0,M,125.0,2016
Best Squat,5709,USA,IA,Des Moines,22nd St. Barbell,Bryce Oakes,,M,229.06,2016
Best Squat,6406,USA,IA,Dubuque,Power Weekend,Bianca Hernandez,19.0,F,132.5,2015
Best Squat,6446,USA,IA,Dubuque,UPA Iron Battle on the Mississippi,Evah Turner,33.0,F,110.0,2016
Best Squat,6446,USA,IA,Dubuque,UPA Iron Battle on the Mississippi,Eric Lilliebridge,26.0,M,477.5,2016
Best Squat,6476,USA,IA,Dubuque,Iron Battle on the Mississippi,Larry Soderberg,66.0,M,165.0,2017
Best Squat,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Antonio Lama,20.0,M,230.0,2017
Best Squat,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Taylor Boelter,15.0,M,150.0,2017
Best Squat,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Josh Clark,21.0,M,297.5,2017
Best Squat,6407,USA,IA,Dubuque,Iron Battle on the Mississippi,Anthony Carlquist,36.0,M,455.0,2015
Best Squat,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Katie Morio,38.0,F,115.0,2017
Best Squat,6483,USA,IA,Dubuque,Power Weekend,Belinda Clary,42.0,F,197.5,2017
Best Squat,6466,USA,IA,Dubuque,Powerlifting and Bench Press National Championship,Nathan Yelton,25.0,M,412.5,2017
Best Squat,5610,USA,IA,Windsor Heights,Nutri-Sport Fullpower Meet,Danny Thurman,,M,317.51,2014
Best Squat,8115,USA,IA,Des Moines,Iowa State Powerlifting Championships,Mandy Lewis,35.0,F,145.0,2016
Best Squat,6406,USA,IA,Dubuque,Power Weekend,Josh Stromer,13.0,M,120.0,2015
Best Squat,95,USA,IA,,Armed Forces Show and Iowa and Nebraska State Championships,Debbie Damminga,55.0,F,255.0,2017
Best Squat,5610,USA,IA,Windsor Heights,Nutri-Sport Fullpower Meet,Rita Carlsson,,F,183.7,2014
Best Squat,6483,USA,IA,Dubuque,Power Weekend,Scott Edmiston,54.0,M,282.5,2017
Best Squat,6472,USA,IA,Dubuque,Raw Powerlifting Championship,Kaley Cedeno,24.0,F,110.0,2017
Best Squat,6408,USA,IA,,Raw Midwest Powerlifting Championship,Stanton Schneider,41.0,M,207.5,2015
Best Squat,6483,USA,IA,Dubuque,Power Weekend,Alexis Williams,19.0,F,160.0,2017
Best Squat,6430,USA,IA,Dubuque,2016 UPA Raw Powerlifting Championship,Jerry Gunderson,37.0,M,255.0,2016
Best Squat,6446,USA,IA,Dubuque,UPA Iron Battle on the Mississippi,Reese Perrine,15.0,M,175.0,2016
Best Squat,6406,USA,IA,Dubuque,Power Weekend,Jason Benter,39.0,M,325.0,2015
Best Squat,6453,USA,IA,Dubuque,UPA Power Weekend,Beth McBride,43.0,F,137.5,2016
Best Squat,6476,USA,IA,Dubuque,Iron Battle on the Mississippi,Kevin McHugh,27.0,M,410.0,2017
